MOF_name,average_energy
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADABUE\ADABUE_w_CO2,-0.16335181142863217
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADAXEK\ADAXEK_w_CO2,-0.07434234333336083
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADAXIO\ADAXIO_w_CO2,-0.0454166100000748
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADIQEL\ADIQEL_w_CO2,-0.2910039950000491
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADOBAX_charged\ADOBAX_charged_w_CO2,-0.35877371166619315
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADOBEB_charged\ADOBEB_charged_w_CO2,-0.07963070428565645
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADOBOL_charged\ADOBOL_charged_w_CO2,0.20590818714260553
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADOCEC\ADOCEC_w_CO2,-0.40423997750025364
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADODAA_charged\ADODAA_charged_w_CO2,-0.2565748340002756
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADODII\ADODII_w_CO2,-0.2546053199999581
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADODOO\ADODOO_w_CO2,-0.3262214450000253
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADODUU\ADODUU_w_CO2,-0.2382540149998249
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ADUWIH\ADUWIH_w_CO2,-0.5183984539999074
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFEJOK_ion_b\AFEJOK_ion_b_w_CO2,-0.49405250833342507
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFENEE\AFENEE_w_CO2,-0.3448963699999175
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFIPAH\AFIPAH_w_CO2,-0.4206844950000175
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFITEP\AFITEP_w_CO2,-0.23775033142851498
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFITUF\AFITUF_w_CO2,-0.2895839285713789
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFIXAO\AFIXAO_w_CO2,-0.30560869333339724
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOTOF\AFOTOF_w_CO2,3.0593395133332706
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOTUL\AFOTUL_w_CO2,-0.04413915857134855
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOVAT\AFOVAT_w_CO2,-0.0703184499999127
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOVEX\AFOVEX_w_CO2,-0.24049156749994438
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOVIB\AFOVIB_w_CO2,-0.007592531249926537
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOVOH\AFOVOH_w_CO2,0.09510067333326333
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOYIE\AFOYIE_w_CO2,1.0321019340001159
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AFOYOK\AFOYOK_w_CO2,-0.6997180283332985
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AGABIU\AGABIU_w_CO2,-0.3898347999999032
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AGARUW\AGARUW_w_CO2,0.2837663783333066
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AGONAM\AGONAM_w_CO2,-0.0072716757142318655
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AGONEQ\AGONEQ_w_CO2,-0.06465143799991893
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AHAMAY\AHAMAY_w_CO2,-0.14191664399997989
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AHOKIR\AHOKIR_w_CO2,-0.6627686966666602
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AHOKIR01\AHOKIR01_w_CO2,-0.3076513050000121
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AHOKOX\AHOKOX_w_CO2,-0.258760164285718
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AJAKON\AJAKON_w_CO2,-0.44475040142853167
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AJOTEY\AJOTEY_w_CO2,-0.17925776400002177
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AJOVEB\AJOVEB_w_CO2,-0.37359551142861036
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AKEDIF\AKEDIF_w_CO2,-0.4090473628571739
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AKOBAF\AKOBAF_w_CO2,-0.33599342166651996
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AKUKUO\AKUKUO_w_CO2,-0.21659075833326824
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALAMUW\ALAMUW_w_CO2,-0.09135877666669028
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALEQIT\ALEQIT_w_CO2,-0.32482082000005147
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALIXAU_clean_h\ALIXAU_clean_h_w_CO2,-0.3199901025003271
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALIXOJ\ALIXOJ_w_CO2,-0.292756333333197
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALIXUP\ALIXUP_w_CO2,-0.36764667800025563
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALOLIY\ALOLIY_w_CO2,-0.42432282571404095
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALUJEX\ALUJEX_w_CO2,0.8376287485714004
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALUKIC\ALUKIC_w_CO2,-0.09602411666666437
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALULAV\ALULAV_w_CO2,-0.2174385650002364
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ALULID\ALULID_w_CO2,-0.14680394749990455
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\am301365h_si_002\am301365h_si_002_w_CO2,0.06454829500000869
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMAFOK\AMAFOK_w_CO2,-0.3279646249999549
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMAGAX\AMAGAX_w_CO2,-0.13604587333323556
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMILUE\AMILUE_w_CO2,-0.33535209571440255
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMIMEP\AMIMEP_w_CO2,-0.34557861285725266
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMIWID\AMIWID_w_CO2,-0.4414815514286537
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMIWOJ\AMIWOJ_w_CO2,-0.36437153625004726
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMIWUP\AMIWUP_w_CO2,-0.27434999875018207
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMIXAW\AMIXAW_w_CO2,-0.3077145049998933
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMOYOR\AMOYOR_w_CO2,0.010228183750072617
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMUFOF\AMUFOF_w_CO2,-0.130004751428487
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMUWUB\AMUWUB_w_CO2,-0.03471663999998782
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AMUXAI\AMUXAI_w_CO2,-0.20214701999998397
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ANENEN\ANENEN_w_CO2,-0.2767454799999314
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ANENIR\ANENIR_w_CO2,-0.27159487499992946
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ANOMUM\ANOMUM_w_CO2,-0.23208509833331922
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ANONAT_manual\ANONAT_manual_w_CO2,-0.14808537166663882
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ANUGIA\ANUGIA_w_CO2,-0.16532176600007914
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ANUGOG\ANUGOG_w_CO2,-0.3919458740001119
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APACAX\APACAX_w_CO2,-0.16506891571439805
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APARAM\APARAM_w_CO2,-0.28385439374997645
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APAYOH\APAYOH_w_CO2,-0.2654629616663442
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APAYUN\APAYUN_w_CO2,-0.17259112666670262
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APAZIC\APAZIC_w_CO2,-0.23972611999981078
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APAZOI\APAZOI_w_CO2,-0.19825360833332675
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APEBED\APEBED_w_CO2,-0.34422269625001434
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\APEBEE\APEBEE_w_CO2,-0.2827976371428674
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQEQES\AQEQES_w_CO2,0.0016062959999317173
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQEQIW\AQEQIW_w_CO2,-0.26172586499995987
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQIQAU\AQIQAU_w_CO2,-0.5368318299998464
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQOLEZ\AQOLEZ_w_CO2,1.795264171428471
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQOTIK\AQOTIK_w_CO2,0.9043869099999468
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUCOF\AQUCOF_w_CO2,-0.1577418183332687
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUCOG\AQUCOG_w_CO2,-0.20831908400023166
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUCUM\AQUCUM_w_CO2,-0.20926382000006924
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUDAS\AQUDAS_w_CO2,-0.3780483114284477
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUDAT\AQUDAT_w_CO2,-0.4026913885715138
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUDEX\AQUDEX_w_CO2,-0.3637684600001713
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUDIB\AQUDIB_w_CO2,-0.2523208720000639
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AQUDOH\AQUDOH_w_CO2,-0.3418633742856595
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARADEE\ARADEE_w_CO2,-0.3939084350002228
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARAFEF\ARAFEF_w_CO2,1.3352335760000416
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARAFIJ\ARAFIJ_w_CO2,1.7492311160000553
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARAFOP\ARAFOP_w_CO2,0.6592821899999421
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARAGOR\ARAGOR_w_CO2,-0.4201613200002359
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARINOF\ARINOF_w_CO2,-0.02474148833325292
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARINUL\ARINUL_w_CO2,0.4550360149999051
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AROFAP\AROFAP_w_CO2,-0.3039183857143663
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AROFET\AROFET_w_CO2,-0.14871130428566307
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARUYES\ARUYES_w_CO2,-0.1726944066666268
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARUYOB\ARUYOB_w_CO2,0.818866405000108
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARUYUH\ARUYUH_w_CO2,-0.07768294571415676
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ARUYUH01\ARUYUH01_w_CO2,-0.3181777014285509
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASACON\ASACON_w_CO2,0.33643932571408186
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASADAA\ASADAA_w_CO2,-0.36880792833320203
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASEJOZ\ASEJOZ_w_CO2,0.5201537485713094
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASEJOZ01\ASEJOZ01_w_CO2,0.8635195342855175
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASEKAM\ASEKAM_w_CO2,0.7001206199999691
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASINAT\ASINAT_w_CO2,-0.3030758449996635
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASIQEA\ASIQEA_w_CO2,0.14315216333314615
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASIQIE\ASIQIE_w_CO2,-0.46063610000017735
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASOHUL\ASOHUL_w_CO2,-0.18192615499995668
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASOSUY\ASOSUY_w_CO2,-0.1599324416666074
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASOVEL\ASOVEL_w_CO2,-0.5500920883335235
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ASUWUI\ASUWUI_w_CO2,-0.11634377714264181
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATAFIK\ATAFIK_w_CO2,-0.17249895800009654
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATAYAX\ATAYAX_w_CO2,-0.22634936833340666
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATAYEB\ATAYEB_w_CO2,-0.5552122039997812
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATEYED\ATEYED_w_CO2,-0.2544353060001413
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIBAG\ATIBAG_w_CO2,-0.3085341866667098
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIBOU\ATIBOU_w_CO2,-0.37591516166658795
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIBOU01\ATIBOU01_w_CO2,-0.047037258333375576
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIBOU02\ATIBOU02_w_CO2,-0.11598741166663255
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIBUA\ATIBUA_w_CO2,-0.08511762166674923
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATICAH\ATICAH_w_CO2,0.13233714666680876
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATICEL\ATICEL_w_CO2,-0.23317571166662296
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIXAE\ATIXAE_w_CO2,0.1166572049998346
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATIXUX\ATIXUX_w_CO2,-0.026230182857001898
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATOGEV\ATOGEV_w_CO2,2.9462532150000507
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATOWIQ\ATOWIQ_w_CO2,-0.3469826116666089
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATOWOW\ATOWOW_w_CO2,-0.20626564499999253
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\ATULIM\ATULIM_w_CO2,-0.0830310612499261
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVAGUB\AVAGUB_w_CO2,-0.38488639142864095
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVAQIX\AVAQIX_w_CO2,-0.20779986571437803
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVAQIX01\AVAQIX01_w_CO2,-0.42680771285712843
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVEHAM\AVEHAM_w_CO2,-0.2550892883333897
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVELOD\AVELOD_w_CO2,-0.03338737200015203
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVELUJ\AVELUJ_w_CO2,0.2802586459997656
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVEMAQ\AVEMAQ_w_CO2,0.3715461959998265
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVEQID\AVEQID_w_CO2,-0.10285084400011328
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVESOL\AVESOL_w_CO2,0.13714801999991064
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVESUR\AVESUR_w_CO2,-0.3519985216668526
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVETAY\AVETAY_w_CO2,-0.6166073233336343
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVEVEE\AVEVEE_w_CO2,-0.09549684142854988
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVIHIY\AVIHIY_w_CO2,-0.19554554599997118
C:\Users\samys\OneDrive\Рабочий стол\AXL_DATA\DATA\pristine_CO2\AVIHOE\AVIHOE_w_CO2,-0.22001240666673993
