MOF_name,average_energy
AVAGUB_w_CO2,-0.38488639142864095
AVAQIX_w_CO2,-0.20779986571437803
AVAQIX01_w_CO2,-0.42680771285712843
AVEHAM_w_CO2,-0.2550892883333897
AVELOD_w_CO2,-0.03338737200015203
AVELUJ_w_CO2,0.2802586459997656
AVEMAQ_w_CO2,0.3715461959998265
AVEQID_w_CO2,-0.10285084400011328
AVESOL_w_CO2,0.13714801999991064
AVESUR_w_CO2,-0.3519985216668526
AVETAY_w_CO2,-0.6166073233336343
AVEVEE_w_CO2,-0.09549684142854988
AVIHIY_w_CO2,-0.19554554599997118
AVIHOE_w_CO2,-0.22001240666673993
AVIMIC_w_CO2,-0.32480603500016514
AVIMOI_w_CO2,-0.2974205728572282
AVIMUO_w_CO2,-0.12034806857124229
AVIPAX_w_CO2,-0.39880126500005036
AVIPOL_w_CO2,-0.22877049499995414
AVOSIO_charged_w_CO2,0.04450648799966075
AWAGEL_w_CO2,0.19076253499982462
AWAKEQ_w_CO2,-0.003048640000126094
AWEJIW_w_CO2,-0.33945444555565196
AWIBAL_w_CO2,-0.3801766614286391
AWOFOI_w_CO2,0.07464092714297164
AXIMUP_w_CO2,-0.2850074328573555
AXIPEE_w_CO2,-0.07808433499993346
AXIPEE03_w_CO2,-0.21631458400006523
AXUBAW_manual_w_CO2,-0.3076119050000443
AXUBOL_w_CO2,-0.06359500571433532
AZAFIS_w_CO2,-0.22528366000003075
AZEWEH_w_CO2,-0.07600269285717332
AZIVAI_w_CO2,-0.3602466300002334
AZIXUD_w_CO2,-0.3474763185715801
BACGAQ_w_CO2,-0.33270458499993083
BAEDTA01_w_CO2,-0.06924118142852162
BAFHAU_w_CO2,-0.2879481474998613
BAKJII_w_CO2,-0.077273014999984
BAKYOE_w_CO2,-0.08181286833318306
BAMKIM_w_CO2,-0.45610121600007003
BAMKOS_w_CO2,-0.2246051566666362
BAPDAA_w_CO2,-0.19951576600010412
BAQWIC_w_CO2,-0.32673057399999833
BARZUR_w_CO2,0.17423754428552587
BAXFIR01_w_CO2,-0.3476669912499517
BAXFIR02_w_CO2,-0.3457866887499108
BAXFUD_w_CO2,-0.49974915599989345
BAXGAK_w_CO2,-0.35666967500003466
BAXSIE_w_CO2,-0.5014098499999591
BAZFUF_w_CO2,-0.3793389450000859
BAZFUF01_w_CO2,-0.5327465349997738
BAZJET_w_CO2,0.12131210333313902
BAZJIX_w_CO2,-0.2683957200001714
BEFLUV_w_CO2,-0.1985660377776968
BEFMAC_w_CO2,-0.08444031800001994
BEFPAF_w_CO2,-0.352968996666732
BEJZAS_w_CO2,-0.4813391242857636
BEKSAM_w_CO2,-0.3979533233333036
BEKYOG_w_CO2,-0.17740415199998552
BELJIL_w_CO2,-0.28998704199998426
BELVEV_charged_w_CO2,0.625002586666786
BENXUP_w_CO2,-0.4782437242856434
BENZOL_w_CO2,-0.22922990250000908
BENZUR_w_CO2,-0.22755074124992802
BEPBAB_w_CO2,-0.14269732428561252
BEPLUF_w_CO2,-0.2555623383332393
BEPMAM_w_CO2,-0.38123067000001354
BEPMIU_w_CO2,-0.3505401699999311
BEPNIV_w_CO2,-0.5371467649999602
BEPNOB_w_CO2,-0.4438767619999453
BEPNUH_w_CO2,-0.2155862400000217
BEPPAP_w_CO2,-0.23133251999999516
BEPPIX_w_CO2,-0.2418295340000441
BEPPOD_w_CO2,-0.45807202199998753
BEPVEZ_w_CO2,-0.18662884666662194
BEPVID_w_CO2,-0.2495705916666111
BEPVOJ_w_CO2,-0.2707011466666813
BEPVOJ01_w_CO2,-0.2623510085713698
BETDAH_w_CO2,-0.35516340999995466
BETDEL_w_CO2,-0.3233988049999539
BETDIP_w_CO2,-0.27568515666666826
BETDUB_w_CO2,-0.2766163983332793
BETFAJ_w_CO2,-0.2540072416666135
BETFEN_w_CO2,-0.19589428166657777
BETFUD_w_CO2,-0.2663895199999128
BETGAK_w_CO2,-0.24584990666664908
BETGEO_w_CO2,-0.2689865342858541
BETGIS_w_CO2,-0.11615883000022872
BETGOY_w_CO2,-0.24738290285703052
BETHEP_w_CO2,0.5893944816665074
BEWVOQ_w_CO2,-0.1256550299999617
BEWWEH_w_CO2,-0.03758493500004079
BEXQIF_w_CO2,-0.5529308520003269
BEXQOL_w_CO2,-0.1564040780000596
BEXQUR_w_CO2,-0.03639458799998465
BEXRAY_w_CO2,-0.2542747400001417
BEXREC_w_CO2,-0.12990770000028534
BEXRIG_w_CO2,0.642305155999793
BEXRUT_w_CO2,0.007443034285773008
BEXSAA_w_CO2,-0.40057612714284524
BEXSEE_w_CO2,-0.3467789433333337
BEXSII_w_CO2,-0.4660709249998642
BEYKEX_w_CO2,-0.19453861000022243
BEYSEF_w_CO2,-0.29897057000008925
BIBBUL_w_CO2,-0.17477833428564996
BIBXOB_w_CO2,-0.19248040249988208
BIBXUH_w_CO2,-0.2318226980000418
BICDAU_w_CO2,-0.2016055940001479
BICPOT_w_CO2,-0.47163190181810355
BIFKEI_w_CO2,-0.4245236942856699
BIMDEF_w_CO2,-0.18466523500000184
BIMDIL_w_CO2,-0.42036708500002834
BIQHEQ_w_CO2,0.4471538628568591
BIQVII_w_CO2,0.03732637999990272
BIRMUM_w_CO2,-0.3980496157141066
BIRSEC_w_CO2,-0.34923927500009694
BIRSIG_w_CO2,-0.12055952833346358
BIWYAH10_w_CO2,-0.2234763124999688
BIXXIR_w_CO2,-0.19043574000003596
BIYSUZ_w_CO2,-0.2280432483333925
BIYTOU_w_CO2,-0.26277527750005447
BOCKOT_w_CO2,-0.4738842149999698
BOHJOZ_auto_w_CO2,-0.18499359833337317
BOJCIN_w_CO2,-0.09579183666672482
BOKQEZ_w_CO2,-0.1930767840003682
BOMCOX_w_CO2,0.0015222242860935303
BOPHEV_w_CO2,-0.13998327714284642
BOPHIZ_w_CO2,-0.5228034175000005
BORBEQ_w_CO2,-0.22518849285721185
BOVHEB_w_CO2,-0.41174246250002966
BOWNUY_w_CO2,-0.3901702916667394
BOWRAH_w_CO2,-0.424934901250019
BOWZUK_w_CO2,-0.1861288750001222
BOXYIY_w_CO2,0.07688309999994658
BOYTEQ_w_CO2,-0.23257058000006378
BOZFIH_w_CO2,0.5816632316670317
BUCSEY_w_CO2,-0.47396575428599264
BUCWAZ_w_CO2,-0.24889054142857145
BUGSAY_w_CO2,-0.3309545049999845
BUGSEC_w_CO2,-0.13541792999996005
BUGSIG_w_CO2,-0.12631185999993022
BUGSOM_w_CO2,-0.45602808833325525
BUKMUQ_w_CO2,-0.28386206250003454
BUKMUQ01_w_CO2,-0.27778223500000365
BUKRUW01_w_CO2,0.43319645999997647
BUKRUW03_w_CO2,1.357073433999949
BUKYAJ_w_CO2,-0.29311193166665817
BUPVEP_w_CO2,-0.19663918200008085
BUQWER_w_CO2,0.19938914750002823
BURQIQ_w_CO2,-0.28374486714249414
BUSGOM_w_CO2,1.359401252500021
BUSNAF_w_CO2,-0.1797901200002343
BUSQEM_w_CO2,-0.07062182500001768
BUSQIQ_w_CO2,-0.462646218750038
BUSRUE_w_CO2,-0.06751925624985233
BUVHEH_w_CO2,-0.40201232750006
BUVWOF02_w_CO2,-0.13630408800013355
BUVWOF03_w_CO2,-0.043818074999686964
BUVXOG_w_CO2,-0.20572606600021573
BUVYEX_w_CO2,-0.2074593066665784
BUVYIB_w_CO2,-0.21703287833338436
BUVYIB01_w_CO2,-0.18950238500015834
BUWMEN_w_CO2,-0.6626983150002843
BUWMIR_w_CO2,-0.10709389500004818
BUYNAL_charged_w_CO2,0.2626444766668025
c4dt03702b_c4dt03702b2_w_CO2,-0.03650573999993867
c5cc04223b_c5cc04223b2_w_CO2,-0.20680561999995462
c5cc10203k_c5cc10203k2_w_CO2,-0.31779593999999634
c5ce01948f_c5ce01948f2_w_CO2,-0.29557305833335096
c5cp03920g_c5cp03920g2_w_CO2,-0.2310750849999863
c5dt01100k_c5dt01100k2_w_CO2,-0.3480667360000552
c5gc02393a_c5gc02393a2_w_CO2,-0.3446888285712443
c5nj02634b_c5nj02634b2_w_CO2,-0.31128346499970877
c5ta03835a_c5ta03835a2_w_CO2,-0.3753586316666618
c5ta04989j_c5ta04989j2_w_CO2,-0.2559534716666576
c6cc00589f_c6cc00589f3_w_CO2,0.350341040000103
c6cc00862c_c6cc00862c2_w_CO2,1.649834781666679
c6cc02494g_c6cc02494g4_w_CO2,-0.14212353999982952
c6cc02494g_c6cc02494g5_w_CO2,3.32569298000044
c6ce00126b_c6ce00126b2_w_CO2,-0.2933925842854868
c6ce00407e_c6ce00407e1_w_CO2,-0.15070897000013397
c6ce00407e_c6ce00407e2_w_CO2,-0.21249764500006071
c6ce00407e_c6ce00407e3_w_CO2,-0.12079352500018103
c6ce00407e_c6ce00407e8_w_CO2,-0.20051330142861648
c6ce00407e_c6ce00407e9_w_CO2,-0.35671583333333956
CACBUG_w_CO2,-0.4232675485714107
CADPII_w_CO2,-0.23295650166666823
CADQAB_w_CO2,-0.09922324833339265
CADQOP_w_CO2,-0.23214112333333028
CADZIT_w_CO2,-0.7136914085715489
CAGSAG_w_CO2,-0.3640580371429678
CAGXIU_w_CO2,-0.42967541571424916
CAHVAJ_w_CO2,-0.47675403222227586
CAJQEL_w_CO2,-0.25936287999987445
CAJQIP_w_CO2,-0.13081003999987692
CAMROA_w_CO2,-0.25834160000002676
CANRIU_w_CO2,-0.2457249642856953
CANRUG_w_CO2,-0.3085566028571845
CAPLOX_w_CO2,0.6031071416666786
CAVNOE_w_CO2,-0.010402245000136645
CAVRAU_w_CO2,-0.34659498571422126
CAVREY_w_CO2,0.5047484271429832
CAVSUP_w_CO2,-0.48800752250009083
CAVVUS_w_CO2,-0.31314232333323844
CAWDOU02_w_CO2,-0.46102737285712336
CAWDOU_charged_w_CO2,0.4485328233332287
CAWVIH_SL_w_CO2,-0.3187705600001079
CAXSUR_SL_w_CO2,-0.17966527200028395
CAXVII_w_CO2,-0.17521069200000738
CAXVOO_w_CO2,-0.5565786020000019
CAXVUU_w_CO2,-0.19234534400004577
CAXWAB_w_CO2,-0.5937157560000059
CAXWEF_w_CO2,-0.22881148200004872
CAXWIJ_w_CO2,-0.18508328600000823
CAYDEN_w_CO2,-0.5058532239999977
CAYDUD_w_CO2,-0.206917994000014
CAYMIZ_w_CO2,-0.2089423957143676
CAYQAV_w_CO2,0.6190297200000714
CAYSIE_w_CO2,-0.38096441999982744
CAYSOK_w_CO2,-0.36399180000012166
CAYYEG_w_CO2,-0.12129350200007138
CEBDOD_w_CO2,-0.3541121949999611
CEDFIC_w_CO2,-0.17847219499992661
CEGFAW_w_CO2,-0.07709102142855175
CEGWER_w_CO2,-0.5322618200000144
CEJCAW_w_CO2,-0.41377550428574394
CELZEA_w_CO2,-0.2631796725000157
CENJIQ_w_CO2,0.36981059799986726
CENKAJ_w_CO2,0.26088404999995873
CENPUI_w_CO2,-0.23158717500007242
CEQBUV_charged_w_CO2,-0.10264157399992654
CETFOX_w_CO2,-0.0609399516666258
CETFUD_w_CO2,-0.34350164571433034
CETHEQ_w_CO2,-0.25887717600001
CETNUL_w_CO2,-0.533669114285593
CEYPUT_w_CO2,-0.2965158899999665
CEYPUT01_w_CO2,-0.26657583500004023
cg034025wsi20030214_115651_w_CO2,-0.3298167579999699
cg200332y_si_002_w_CO2,-0.23183848571432009
cg200606r_si_001_w_CO2,-0.21021370874981926
cg300302n_si_004_w_CO2,-0.4285425933332287
cg301725z_si_004_w_CO2,0.09003988142857063
cg401858s_si_002_w_CO2,0.0019708366664493346
cg401887b_si_004_w_CO2,-0.2722954400001072
cg500033b_si_002_w_CO2,-0.037046119999948654
cg500033b_si_003_w_CO2,-0.34661521500004255
cg500091k_si_002_w_CO2,0.3063072980000925
cg500121f_si_004_w_CO2,-0.22067643714290494
cg500149s_si_002_w_CO2,-0.27823386666659644
cg500192d_si_003_w_CO2,-0.25734303599992925
cg501012e_si_002_w_CO2,-0.3053618866668633
cg5010616_si_003_w_CO2,-0.02747727499991015
cg5010616_si_007_w_CO2,-0.21815085333325138
cg501279y_si_002_w_CO2,-0.469281379999984
cg501332u_si_002_w_CO2,-0.26617934000015947
cg501730q_si_002_w_CO2,-0.2074478716667348
cg8002564_si_008_w_CO2,1.2086589916667283
cg800424t_si_002_w_CO2,-0.2457508099999283
cg901114e_si_002_w_CO2,-0.12626883499994315
cg901128k_si_004_w_CO2,-0.4055566083333133
CIDKUX_w_CO2,0.7885941262499614
CIFDOM_w_CO2,-0.4224273385713267
CIFDUS_w_CO2,-0.19841024857139797
CIFJAE_w_CO2,-0.41199143285717
CIFMEL_w_CO2,-0.2305394966666275
CIFMIP_w_CO2,-0.21565850999995745
CIGFEF_w_CO2,-0.33335294571418217
CIJVOH01_w_CO2,1.1063232899999775
CILFIN_w_CO2,-0.14931977800001733
CIPCUB_w_CO2,-0.3809819371429382
CISLUN_w_CO2,-0.1663775999999416
CITZIP_manual_w_CO2,-0.2042282849999045
CIVTEH_w_CO2,-0.26358896428590534
CIWYUD_w_CO2,0.003438915000098556
CIXCOC_w_CO2,-0.32245857999993177
CIYZUG_w_CO2,0.08840002000004006
cm071462f-file004_w_CO2,-0.36532688714287687
cm1008587_si_003_w_CO2,-0.09615470000004696
cm202876r_si_002_w_CO2,0.4262716099999295
cm301726k_si_004_w_CO2,-0.27833292833328943
cm303749m_si_001_w_CO2,-0.246925863999968
cm303749m_si_002_w_CO2,-0.1497482000000218
cm501138g_si_002_w_CO2,-0.4794582416668618
cm501138g_si_004_w_CO2,-0.36180631624992543
cm501138g_si_005_w_CO2,0.04813563666645374
cm501138g_si_006_w_CO2,-0.1695543500001122
cm501138g_si_008_w_CO2,-0.03642883833337388
cm501138g_si_009_w_CO2,0.016160098333026934
cm501138g_si_010_w_CO2,0.029479817999936132
cm501138g_si_011_w_CO2,-0.1288406383334859
cm501138g_si_012_w_CO2,-0.1431508533333954
cm503311x_alf100K_w_CO2,-0.1816738033333062
cm503311x_alf11K_w_CO2,-0.1787698700000059
cm503311x_alf125K_w_CO2,-0.23516222666671638
cm503311x_alf175K_w_CO2,0.1911571124999938
cm503311x_alf200K_w_CO2,-0.12875999333330887
cm503311x_alf225K_w_CO2,-0.15885430599998926
cm503311x_alf250K_w_CO2,-0.1839219600000206
cm503311x_alf275K_w_CO2,-0.15686130600000753
cm503311x_alf290K_w_CO2,-0.24379698600004077
cm503311x_alf300K_w_CO2,0.6649483439999357
cm503311x_alf325K_w_CO2,-0.21587208600003577
cm503311x_alf350K_w_CO2,-0.4798813900000255
cm503311x_alf400K_w_CO2,-0.211889157500039
cm503311x_alf40K_w_CO2,-0.19263901833334293
cm503311x_alf425K_w_CO2,-0.3387015020000376
cm503311x_alf450K_w_CO2,0.1606002620000254
cm503311x_alf475K_w_CO2,-0.18122711800006072
cm503311x_alf500K_w_CO2,0.3967900624999885
cm503311x_alf70K_w_CO2,-0.18161162833326708
cm503311x_aloh150K_w_CO2,0.0358640679999894
cm503311x_aloh175K_w_CO2,-0.24722233800005142
cm503311x_aloh200K_w_CO2,-0.10494455200004041
cm503311x_aloh225K_w_CO2,-0.40132798400004505
cm503311x_aloh250K_w_CO2,-0.12464321200001223
cm503311x_aloh275K_w_CO2,-0.07872397000004412
cm503311x_aloh300K_w_CO2,-0.2020037820000539
cm503311x_aloh325K_w_CO2,-0.10506058600001325
cm503311x_aloh350K_w_CO2,-0.10985088000002179
cm503311x_aloh375K_w_CO2,-0.15474908800006232
cm503311x_aloh400K_w_CO2,-0.1578313300000218
cm503311x_aloh425K_w_CO2,-0.10258002200008605
cm503311x_aloh450K_w_CO2,-0.36147125200004665
cm503311x_aloh475K_w_CO2,-0.22560505200008266
cm503311x_aloh500K_w_CO2,-0.40452953800006525
cm503311x_F-mil-53-Al-lp-mono_w_CO2,-0.1592123600001211
cm503311x_F-mil-53-Al-lp-ortho_w_CO2,-0.1772853950000126
cm503311x_OH-mil-53-Al-lp-ortho_w_CO2,-0.1875618316667745
COBWEV_w_CO2,-0.5139506566667933
COCMAJ_w_CO2,-0.3303739700000733
COCMOY_w_CO2,-0.3446077100002185
CODFEH_w_CO2,-0.11533152999999174
CODFUX_w_CO2,-0.27793955166661516
CODMUF_w_CO2,-0.11088051000001542
CODNAM_w_CO2,-0.35614347428567533
CODROD_w_CO2,-0.5637127585714714
CODRUJ_w_CO2,-0.3585464000000229
COJGEO_w_CO2,-0.4566835216664913
COJHIT_w_CO2,-0.21237062399991374
COKFAK_w_CO2,0.183178656666693
COKMEW_w_CO2,-0.164924481999833
COKMIA_w_CO2,-0.30359038600008714
COKMOG_w_CO2,-0.054446780000125726
COKMUM_w_CO2,-0.2857272820000162
COKNAT_w_CO2,-0.3815822080001908
COKPEZ_w_CO2,-0.45766303800010066
COKPID_w_CO2,-0.2703247079999073
COKPOJ_w_CO2,-0.29606921200033864
COKPUP_w_CO2,-0.34835373199994135
COKQAW_w_CO2,-0.2454158060001646
COKQEA_w_CO2,-0.2795078099999955
COKQIE_w_CO2,-0.23428295799994886
COKQOK_w_CO2,-0.40333320200002165
COMDOY_w_CO2,-0.056220210000058536
COQGAS_w_CO2,-0.34830063199988215
COQHUN_w_CO2,-0.22809237000001303
COQNIF_w_CO2,-0.19642249749998797
COQTEJ_w_CO2,-0.35088433999999324
COTXEQ_w_CO2,-0.1576284100004029
COTXIU_w_CO2,-0.10898678285684582
COTXOA_w_CO2,-0.20534621714263526
COWBEX_w_CO2,-0.15996214166663472
COWMAD_w_CO2,-0.1283165679999229
COWMEH_w_CO2,0.029400512000142952
COWMIL_w_CO2,-0.0675825459999487
COWMUX_w_CO2,-0.25071430199993755
COXDIE_w_CO2,-0.06476804285700512
COXHED_w_CO2,0.7157945433333452
COXHIH_w_CO2,-0.10892011666669532
COXHON_w_CO2,-0.061061934999884215
COXXIX_w_CO2,-0.3543306533332687
COYCEZ_w_CO2,-0.2894136366667226
COYCID_w_CO2,-0.19639646333344749
COYTEQ_w_CO2,-0.4138756699999817
COYTIU_w_CO2,-0.39720663374990295
CUBHOY_w_CO2,-0.4289096066664418
CUCKIV_charged_w_CO2,-0.38695938374993943
CUCSAU_w_CO2,0.04650576333324352
CUGVUW_w_CO2,-0.4539790883331989
CUIMDZ01_clean_h_w_CO2,-0.3580594228571629
CUKXAJ_w_CO2,0.08264917374995662
CUKXIR_w_CO2,0.22177156999987346
CUKXOW_w_CO2,-0.025574445714352936
CUKZOY_w_CO2,0.660643579999828
CUMDIY_w_CO2,-0.3111203571428973
CUMJEB_w_CO2,-0.4304978583333347
CUMLUT_w_CO2,-0.06255916166668385
CUMQOQ_w_CO2,0.5402373149999278
CUNFOH_w_CO2,-0.15886181500002294
CUNFOH01_w_CO2,-0.17221837999997547
CUNQOT_w_CO2,0.9774584699999878
CUNQUZ_w_CO2,0.5981006199999968
CUNWEO_w_CO2,-0.20191167714288635
CUQRIR_w_CO2,-0.26403672857145466
CUQROX_w_CO2,-0.4844893028570953
CUQRUD_w_CO2,-0.16609786333333432
CUQXUI_w_CO2,-0.6583048750000557
CURBOH_w_CO2,-0.26879502999963734
CURQEN_w_CO2,-0.2568049314288276
CURYOE01_w_CO2,-0.3015580416663397
CUSDIE_charged_w_CO2,-0.1890339650000783
CUSYIA_w_CO2,-0.04152741000007154
CUSZEX_w_CO2,-0.05180386666658402
CUSZIB_w_CO2,-0.17652109199984806
CUVGIK_w_CO2,-0.2932156100000327
CUVGOQ_w_CO2,-0.3430539650000621
CUVHIL01_w_CO2,-0.4720330050000143
CUVTUJ_w_CO2,-0.2853346460000353
CUWTUL_w_CO2,3.147242331999928
