mof_name,atomic_number_mean,atomic_number_gmean,atomic_number_std,atomic_number_max,atomic_number_min,group_mean,group_gmean,group_std,group_max,group_min,period_mean,period_gmean,period_std,period_max,period_min,electronegativity_mean,electronegativity_gmean,electronegativity_std,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_gmean,electron_affinity_std,electron_affinity_max,electron_affinity_min,melting_point_mean,melting_point_gmean,melting_point_std,melting_point_max,melting_point_min,boiling_point_mean,boiling_point_gmean,boiling_point_std,boiling_point_max,boiling_point_min,density_mean,density_gmean,density_std,density_max,density_min,ionization_energy_mean,ionization_energy_gmean,ionization_energy_std,ionization_energy_max,ionization_energy_min,energy
ADABUE_w_H2O,5.793814432989691,3.90029980797164,5.484632973332201,29.0,1.0,10.24742268041237,6.293542134774517,6.255770001037232,16.0,1.0,1.7731958762886595,1.6608925735649658,0.6502204961328445,4.0,1.0,2.598556701030928,2.565918584954721,0.4194645327172173,3.44,1.9,0.8477440957216495,,0.5269445443438444,1.461112979,-0.07,1410.3668041237108,186.6061526895492,1774.6802547893722,3800.0,14.01,1669.7670103092787,247.2707359726782,2029.11141193521,4300.0,20.28,2967.315789473684,2618.629019306373,2041.7538398108309,8920.0,2267.0,12.731478814340823,12.608415975625991,1.6634558814150784,14.53413,7.72638,-0.2305923340000844
ADAXEK_w_H2O,5.593220338983051,3.876635929069212,4.815647673031403,27.0,1.0,10.271186440677964,6.335560195413292,6.267566522804704,16.0,1.0,1.7627118644067796,1.6572756240317468,0.6199776663787079,4.0,1.0,2.603050847457628,2.566372179158169,0.4534248362852422,3.44,1.88,1.078770423983051,,0.353306719217728,1.461112979,-0.07,1751.1369491525425,264.5832740881036,1844.891291732208,3800.0,14.01,2029.0162711864407,352.6323612632611,2092.890928570949,4300.0,20.28,2740.785714285714,2499.6298238962804,1708.2586864394746,8900.0,2267.0,12.40963043719722,12.315319454999612,1.4607362731706663,14.53413,7.88101,-0.1558390980000013
ADAXIO_w_H2O,5.682819383259912,3.979703547482734,4.844344991295561,27.0,1.0,10.440528634361234,6.571437399493293,6.172964765303093,16.0,1.0,1.779735682819383,1.6753858478246113,0.619032868473852,4.0,1.0,2.602643171806167,2.5668841605059587,0.4474303238495037,3.44,1.88,1.0822965197488987,,0.353618028432028,1.461112979,-0.07,1819.4707488986785,291.96400134549026,1848.272105997331,3800.0,14.01,2107.733744493392,387.19481381231947,2095.5497943525675,4300.0,20.28,2740.785714285714,2499.6298238962804,1708.2586864394748,8900.0,2267.0,12.362237932071949,12.266787626485549,1.4695062754793409,14.53413,7.88101,-0.1310309600000891
ADIQEL_w_H2O,5.095890410958904,3.451194585071216,4.551574719407164,27.0,1.0,9.534246575342468,5.51381797959581,6.440629152839501,16.0,1.0,1.6986301369863013,1.5924332239385688,0.61231497640074,4.0,1.0,2.5435616438356163,2.513559664234693,0.408288676625144,3.44,1.88,1.0163222773013698,,0.3787417067291537,1.461112979,-0.07,1729.3926027397258,239.6049813618589,1850.7731421138408,3800.0,14.01,1995.1852054794524,315.39083402924814,2099.158616745727,4300.0,20.28,2657.176470588235,2456.9090393496185,1560.7058823529412,8900.0,2267.0,12.47054178893496,12.380564041707974,1.4380295732668824,14.53413,7.88101,-0.2561116233333488
ADOBAX_charged_w_H2O,7.740072202166065,5.140118026840684,6.600865603054519,25.0,1.0,10.3971119133574,6.846981842943364,6.211761782195043,17.0,1.0,2.0288808664259927,1.8607965238933912,0.8743619707211041,4.0,1.0,2.625992779783394,2.5521876947598336,0.6102247085244228,3.44,1.55,1.02585929733935,,0.5169448507662013,3.61272528,-0.52,1395.0478700361011,219.85844722681705,1676.128702626498,3800.0,14.01,1736.808158844765,309.847144661056,1992.440160689132,4300.0,20.28,3506.551724137931,3105.2204487931817,1863.0919348409625,7470.0,2267.0,12.097492565271956,11.818502892691528,2.31356056861114,14.53413,6.746187,-0.5048440119998304
ADOBEB_charged_w_H2O,7.740072202166065,5.140118026840684,6.600865603054519,25.0,1.0,10.3971119133574,6.846981842943364,6.211761782195043,17.0,1.0,2.0288808664259927,1.8607965238933912,0.8743619707211041,4.0,1.0,2.625992779783394,2.5521876947598336,0.6102247085244228,3.44,1.55,1.02585929733935,,0.5169448507662013,3.61272528,-0.52,1395.0478700361011,219.85844722681705,1676.128702626498,3800.0,14.01,1736.808158844765,309.847144661056,1992.440160689132,4300.0,20.28,3506.551724137931,3105.2204487931817,1863.0919348409625,7470.0,2267.0,12.097492565271956,11.818502892691528,2.31356056861114,14.53413,6.746187,-0.187777532000382
ADOBOL_charged_w_H2O,7.768953068592058,5.14583367644851,6.680218385389642,27.0,1.0,10.425992779783394,6.871875293874968,6.200539411723609,17.0,1.0,2.0288808664259927,1.8607965238933912,0.8743619707211041,4.0,1.0,2.6307581227436825,2.559311194794596,0.6030498323854823,3.44,1.63,1.0429315784945847,,0.4840884471145527,3.61272528,-0.07,1398.6435379061372,220.3409078807137,1676.657747312451,3800.0,14.01,1749.3135740072205,311.2623178160122,1998.8565135746464,4300.0,20.28,3555.862068965517,3124.03233522287,1982.440880087977,8900.0,2267.0,12.103947034586035,11.828471651501856,2.301131365815112,14.53413,6.746187,0.1184743159994468
ADOCEC_w_H2O,7.6892430278884465,4.889319858189716,7.013294420611506,28.0,1.0,9.856573705179285,6.303389042511472,6.225777492970488,16.0,1.0,2.0239043824701195,1.8409852752770552,0.9143751784431298,4.0,1.0,2.5496414342629485,2.484405043859298,0.5737660160306881,3.44,1.63,0.9903566060039842,,0.4294287628029495,1.461112979,-0.07,1536.2783266932272,252.1070443777729,1702.4441991811325,3800.0,14.01,1919.7643027888448,351.1101334594884,2024.4069045023105,4300.0,20.28,3556.137931034483,3124.129124916461,1983.1849292826048,8908.0,2267.0,11.948447070041164,11.655875104356788,2.3722911616362823,14.53413,6.746187,-0.0459125080000831
ADODAA_charged_w_H2O,7.687272727272727,5.419596269319826,6.990670524360684,29.0,1.0,11.963636363636365,8.827763178507595,5.326310803629423,16.0,1.0,1.992727272727273,1.8731345646094124,0.7285987910689308,4.0,1.0,2.699636363636364,2.6546242556060533,0.4927915422693772,3.44,1.9,0.9762028580327272,,0.5321324285106868,1.461112979,-0.07,1469.9526545454544,254.71360084350425,1744.2346849374287,3800.0,14.01,1816.2497454545453,352.2544419161322,2013.0589248732729,4300.0,20.28,3597.6,2981.4956975724167,2661.2,8920.0,2267.0,12.43712681085491,12.264001842208184,1.929241193137224,14.53413,7.72638,-0.2349276360001112
ADODII_w_H2O,5.413793103448276,3.426141513867392,7.364955422199577,57.0,1.0,9.448275862068966,5.365555053525269,6.576269809972467,16.0,1.0,1.706896551724138,1.585851820463316,0.7429814284970773,6.0,1.0,2.5517241379310347,2.508687229017974,0.4660144216024844,3.44,1.1,1.1003786701034484,1.0592082256956885,0.2874636771481175,1.461112979,0.5575462,1738.5381034482753,235.86066779036867,1864.3273101701864,3800.0,14.01,2015.0151724137936,316.77927375924054,2114.5776860226656,4300.0,20.28,2410.6666666666665,2352.3058070911084,732.5591367861635,6146.0,2267.0,12.415380424030031,12.308109272002309,1.469877064470669,13.618055,5.5769,-0.2767513199999314
ADODOO_w_H2O,5.517241379310345,3.4320586882241493,8.09478627289226,63.0,1.0,9.448275862068966,5.365555053525269,6.576269809972467,16.0,1.0,1.706896551724138,1.585851820463316,0.7429814284970773,6.0,1.0,2.5534482758620696,2.5124535763765663,0.4607959819483953,3.44,1.2,1.0927680459655176,1.0309418385656757,0.3069193455388338,1.461112979,0.11613,1736.9174137931027,235.52715905795708,1864.841637662714,3800.0,14.01,1981.5151724137936,312.8058802020625,2102.2920959697044,4300.0,20.28,2377.259259259259,2338.5185672959187,562.2141145172491,5244.0,2267.0,12.41699223437486,12.31163752581384,1.4624096552723194,13.618055,5.670385,-0.3377089324999645
ADODUU_w_H2O,5.551724137931035,3.433908506614345,8.34012406629191,65.0,1.0,9.448275862068966,5.365555053525269,6.576269809972467,16.0,1.0,1.706896551724138,1.585851820463316,0.7429814284970773,6.0,1.0,2.5517241379310347,2.508687229017974,0.4660144216024844,3.44,1.1,1.093029908034483,1.0331288916707813,0.306091333324961,1.461112979,0.131318,1746.0553448275857,237.1307902758018,1862.990994223902,3800.0,14.01,2010.8772413793108,316.4175454608881,2111.4246865824107,4300.0,20.28,2487.4444444444443,2377.764471079578,1124.0505238853425,8219.0,2267.0,12.42032697575417,12.318759286143882,1.4471625643681736,13.618055,5.8638,-0.254711135999878
ADUWIH_w_H2O,5.337807606263982,3.657279507484869,4.882968403369924,30.0,1.0,10.026845637583891,6.0179833658259705,6.3382786272013965,16.0,1.0,1.7270693512304252,1.6247567184899745,0.5995943088748837,4.0,1.0,2.556868008948546,2.522063817441553,0.4371127950011916,3.44,1.65,1.0781929064496645,,0.3898709912096451,1.461112979,-0.62,1868.362460850112,291.40565824611616,1870.9289300244527,3800.0,14.01,2130.8847427293067,384.1141732421766,2105.45439672953,4300.0,20.28,2523.4736842105262,2408.102841833692,1088.125687806962,7140.0,2267.0,12.358930735025709,12.293742019189768,1.2569581994307235,13.618055,9.394197,-0.5493859866669482
AFEJOK_ion_b_w_H2O,5.763636363636364,3.978882891569074,4.604202176919515,29.0,1.0,10.6,6.44379145449113,6.524359947709256,17.0,1.0,1.7545454545454546,1.6529515428007184,0.5906293043920287,4.0,1.0,2.726636363636365,2.661995743166438,0.633204372110225,3.98,1.9,1.3388618634363636,,0.9881701952371984,3.401189824,-0.07,1435.399727272727,188.19678314285028,1796.5982928399378,3800.0,14.01,1666.61,254.15158297501824,2035.331673746656,4300.0,20.28,2533.088888888889,2374.548927655553,1381.8673167086824,8920.0,1823.0,13.259647858089709,13.066238472778046,2.286741743900502,17.42282,7.72638,-0.5623240380001334
AFENEE_w_H2O,4.817610062893082,2.7925733664750765,7.256188290144977,47.0,1.0,7.987421383647798,4.106340901748596,6.546387377047004,16.0,1.0,1.610062893081761,1.482310054732319,0.7346924200094236,5.0,1.0,2.4264150943396223,2.4107646298198206,0.2838178240640245,3.44,1.93,0.8939955732264154,,0.4042508124243344,1.461112979,-0.07,1573.836855345911,175.5071707356546,1836.9107097081296,3800.0,14.01,1809.8659119496847,228.2340031411817,2077.717209007654,4300.0,20.28,2750.705882352941,2480.779840976294,1934.8235294117644,10490.0,2267.0,12.60007335457829,12.503405272603366,1.4846819233892672,14.53413,7.576234,-0.2886100859999487
AFIPAH_w_H2O,9.457627118644067,5.827572653985053,13.05051727515408,57.0,1.0,11.898305084745765,8.53268107846972,5.841682237553701,16.0,1.0,2.101694915254237,1.915822044622983,1.115300601787261,6.0,1.0,2.7694915254237285,2.666917180724788,0.6713897141253107,3.44,1.1,1.212583277881356,1.1643571628538505,0.3028326411353167,1.461112979,0.5575462,1394.6118644067794,225.50424890872927,1745.7864135999237,3800.0,14.01,1753.0474576271188,334.1571060626057,2036.657122533079,4300.0,20.28,2913.5,2676.958834350128,1445.617947453614,6146.0,2267.0,12.270323406729151,12.015293037991686,2.109941772272466,13.618055,5.5769,-0.5813197074999721
AFITEP_w_H2O,5.00990099009901,3.4980406116100324,4.386060388637085,30.0,1.0,9.801980198019802,5.825474947155007,6.304202279102844,16.0,1.0,1.702970297029703,1.605662096431688,0.572376571595827,4.0,1.0,2.513069306930693,2.487833288564158,0.36878914143466,3.44,1.65,1.0188418717128715,,0.4142663780332149,1.461112979,-0.62,1982.2485148514843,324.6760402693726,1874.8702572153795,3800.0,14.01,2255.1560396039613,417.39583010470017,2112.474362243668,4300.0,20.28,2447.4814814814813,2365.4027713279124,920.2785959162086,7140.0,2267.0,12.350189716731364,12.283492492062592,1.281117576834946,14.53413,9.394197,-0.1675132579999171
AFITUF_w_H2O,7.0276008492569,4.447655971455035,7.9617772116040735,35.0,1.0,10.968152866242038,7.221735677429109,5.96531415947374,17.0,1.0,1.8938428874734607,1.762239203270361,0.7439667372276912,4.0,1.0,2.5623779193205944,2.5344637756196167,0.3863964300120171,3.44,1.65,1.1764487607707006,,0.6512261121160148,3.3635883,-0.62,2075.249214437367,431.4306916187746,1853.5073345388744,3800.0,14.01,2364.2256475583863,550.5992011815499,2084.555837123415,4300.0,20.28,2488.5,2388.356194235062,1015.0405164327184,7140.0,2267.0,12.175281647905823,12.112795452912724,1.238783579969875,14.53413,9.394197,-0.3463430100002824
AFIXAO_w_H2O,5.685131195335277,3.592868138319252,5.895097080557857,27.0,1.0,9.323615160349854,5.425456105212127,6.320192711477039,16.0,1.0,1.760932944606414,1.6274620549972685,0.7292244001843835,4.0,1.0,2.50332361516035,2.478553079549409,0.3547914883836648,3.44,1.88,0.7363636993556851,,0.5003275274620742,1.461112979,-0.07,1452.3848979591835,188.08404011561203,1767.9770064646405,3800.0,14.01,1716.4815160349856,243.57991803811728,2030.0606497751808,4300.0,20.28,3214.5714285714284,2756.131123295866,2321.0664948401177,8900.0,2267.0,12.665341796395468,12.52421812036071,1.775452762526866,14.53413,7.88101,-0.2310057480002796
AFOTOF_w_H2O,6.120481927710843,3.78938486522419,9.313027008277292,63.0,1.0,9.975903614457833,6.026461785827232,6.347328256101919,16.0,1.0,1.783132530120482,1.652830584260591,0.8073188225422148,6.0,1.0,2.54722891566265,2.505712961956584,0.4542524993214545,3.44,1.2,1.1065657027590363,1.0376326427241065,0.3073532207832461,1.461112979,0.11613,1962.3453012048187,328.24501192364085,1867.0362476920448,3800.0,14.01,2239.757590361446,429.2823515447158,2102.224279533288,4300.0,20.28,2402.318181818182,2355.084927501742,620.1058110856153,5244.0,2267.0,12.227311814364484,12.105145770448194,1.549527082258796,13.618055,5.670385,0.701625297999908
AFOTUL_w_H2O,6.096385542168675,3.787924148004946,9.165959099450696,62.0,1.0,9.975903614457833,6.026461785827232,6.347328256101919,16.0,1.0,1.783132530120482,1.652830584260591,0.8073188225422148,6.0,1.0,2.5465060240963857,2.5041847737040728,0.4564146121198151,3.44,1.17,1.1076710039638555,1.045989329902286,0.3038519725955969,1.461112979,0.162,1968.273012048192,329.8465764292532,1864.674799180964,3800.0,14.01,2246.408192771085,430.7605493472999,2101.258896812021,4300.0,20.28,2498.181818181818,2391.5495637213257,1059.4081811157,7353.0,2267.0,12.226669043280143,12.103770422253971,1.5522500176628269,13.618055,5.64371,1.0646270100000002
